%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
221, 1.60, -1.36, 0.88, -1.16, 0.14, 0.69, 2.96, -1.92, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950681, 0, 04:32:30.681
222, 2.28, -0.90, 0.64, -0.49, -0.04, 0.41, 2.72, -2.42, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950685, 0, 04:32:30.685
223, 2.62, -0.34, 0.22, 0.00, -0.25, -0.18, 2.36, -2.66, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950689, 0, 04:32:30.689
224, 2.60, 0.55, -0.12, 0.37, -0.21, -0.89, 1.65, -2.42, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950693, 0, 04:32:30.693
225, 2.13, 1.43, -0.28, 0.26, 0.03, -1.75, 0.81, -1.82, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950697, 0, 04:32:30.697
226, 1.40, 2.05, -0.12, 0.22, 0.60, -2.31, 0.07, -0.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950701, 0, 04:32:30.701
227, 0.55, 2.37, 0.33, -0.04, 1.33, -2.77, -0.34, -0.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950705, 0, 04:32:30.705
228, -0.26, 2.26, 0.74, -0.39, 2.05, -2.85, -0.50, 0.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950709, 0, 04:32:30.709
229, -0.97, 1.84, 1.18, -0.71, 2.69, -2.39, -0.32, 1.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950713, 0, 04:32:30.713
230, -1.19, 1.05, 1.57, -0.65, 3.00, -1.62, -0.17, 1.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950717, 0, 04:32:30.717
231, -1.24, 0.10, 1.46, -0.46, 3.00, -0.63, 0.05, 1.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950721, 0, 04:32:30.721
232, -1.05, -0.77, 1.20, 0.21, 2.42, 0.34, 0.25, 0.78, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950725, 0, 04:32:30.725
233, -0.58, -1.46, 0.40, 0.76, 1.49, 1.35, 0.10, 0.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950729, 0, 04:32:30.729
234, -0.28, -1.88, -0.35, 1.55, 0.62, 1.88, -0.15, 0.06, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950733, 0, 04:32:30.733
235, -0.16, -1.94, -1.13, 2.02, -0.47, 2.08, -0.77, -0.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950737, 0, 04:32:30.737
236, -0.30, -1.56, -1.93, 2.10, -1.22, 2.08, -1.44, -0.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950741, 0, 04:32:30.741
237, -0.58, -1.07, -2.33, 1.93, -1.80, 1.69, -2.02, 0.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950745, 0, 04:32:30.745
238, -1.13, -0.50, -2.36, 1.31, -2.06, 1.17, -2.39, 0.75, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950749, 0, 04:32:30.749
239, -1.65, -0.17, -1.84, 0.48, -1.80, 0.57, -2.48, 1.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950753, 0, 04:32:30.753
240, -2.10, 0.06, -1.19, -0.54, -1.40, 0.35, -2.34, 1.51, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950757, 0, 04:32:30.757
241, -2.16, 0.11, -0.25, -1.32, -0.79, 0.28, -1.66, 1.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950761, 0, 04:32:30.761
242, -1.95, -0.15, 0.61, -2.05, -0.21, 0.40, -0.66, 1.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950765, 0, 04:32:30.765
243, -1.42, -0.57, 1.47, -2.31, 0.18, 0.76, 0.42, 0.67, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950769, 0, 04:32:30.769
244, -0.47, -0.76, 1.90, -2.09, 0.29, 1.17, 1.24, -0.14, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950773, 0, 04:32:30.773
245, 0.58, -0.99, 1.94, -1.61, 0.12, 1.39, 2.08, -1.00, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950777, 0, 04:32:30.777
246, 1.68, -0.79, 1.69, -0.88, -0.07, 1.45, 2.43, -1.75, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950781, 0, 04:32:30.781
247, 2.45, -0.22, 1.41, -0.16, -0.56, 1.19, 2.34, -2.14, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950785, 0, 04:32:30.785
248, 2.87, 0.54, 0.86, 0.61, -0.89, 0.54, 2.01, -2.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950789, 0, 04:32:30.789
249, 2.93, 1.27, 0.46, 0.96, -0.92, -0.15, 1.46, -1.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950793, 0, 04:32:30.793
250, 2.57, 2.16, 0.26, 1.11, -0.55, -0.95, 0.83, -1.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950797, 0, 04:32:30.797
251, 1.93, 2.84, 0.39, 0.99, -0.12, -1.73, 0.32, -0.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950801, 0, 04:32:30.801
252, 1.11, 3.24, 0.62, 0.74, 0.58, -2.20, -0.05, 0.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950805, 0, 04:32:30.805
253, 0.42, 3.03, 1.04, 0.39, 1.29, -2.21, -0.09, 1.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950809, 0, 04:32:30.809
254, -0.16, 2.51, 1.45, 0.17, 1.90, -1.98, 0.04, 1.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950813, 0, 04:32:30.813
255, -0.46, 1.78, 1.55, 0.18, 2.22, -1.29, 0.33, 2.09, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950817, 0, 04:32:30.817
0, -0.38, 0.69, 1.45, 0.32, 2.24, -0.38, 0.69, 1.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950821, 0, 04:32:30.821
1, -0.17, -0.22, 0.93, 0.80, 1.78, 0.60, 0.95, 1.46, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950825, 0, 04:32:30.825
2, 0.04, -1.11, 0.21, 1.48, 1.06, 1.38, 0.94, 0.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950829, 0, 04:32:30.829
3, 0.38, -1.51, -0.65, 2.04, 0.13, 1.92, 0.59, 0.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950833, 0, 04:32:30.833
4, 0.52, -1.71, -1.71, 2.45, -0.84, 1.97, 0.01, 0.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950837, 0, 04:32:30.837
5, 0.36, -1.50, -2.46, 2.48, -1.64, 1.75, -0.60, 0.41, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950841, 0, 04:32:30.841
6, -0.05, -1.04, -3.02, 2.17, -2.08, 1.34, -1.25, 0.64, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950845, 0, 04:32:30.845
7, -0.68, -0.66, -2.92, 1.39, -1.91, 0.67, -1.69, 0.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950849, 0, 04:32:30.849
8, -1.35, -0.35, -2.64, 0.48, -1.67, 0.10, -1.93, 1.38, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950853, 0, 04:32:30.853
9, -1.87, -0.26, -1.86, -0.65, -1.10, -0.36, -1.71, 1.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950857, 0, 04:32:30.857
10, -2.05, -0.35, -1.01, -1.56, -0.50, -0.41, -1.06, 1.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950861, 0, 04:32:30.861
11, -1.94, -0.65, -0.06, -2.39, 0.18, -0.25, -0.27, 1.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950865, 0, 04:32:30.865
12, -1.42, -1.03, 0.70, -2.64, 0.61, -0.08, 0.68, 0.34, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950869, 0, 04:32:30.869
13, -0.65, -1.57, 1.13, -2.68, 0.79, 0.37, 1.63, -0.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950873, 0, 04:32:30.873
14, 0.23, -1.66, 1.37, -2.23, 0.76, 0.60, 2.13, -1.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950877, 0, 04:32:30.877
15, 1.10, -1.49, 1.15, -1.52, 0.60, 0.58, 2.55, -2.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950881, 0, 04:32:30.881
16, 1.86, -1.05, 0.91, -0.84, 0.25, 0.41, 2.29, -2.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950885, 0, 04:32:30.885
17, 2.27, -0.29, 0.49, -0.31, -0.08, -0.08, 1.88, -2.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950889, 0, 04:32:30.889
18, 2.24, 0.60, 0.27, 0.15, -0.09, -0.73, 1.13, -2.73, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950893, 0, 04:32:30.893
19, 1.83, 1.46, 0.17, 0.25, 0.18, -1.43, 0.39, -2.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950897, 0, 04:32:30.897
20, 1.20, 2.16, 0.38, 0.15, 0.59, -1.98, -0.28, -1.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950901, 0, 04:32:30.901
21, 0.38, 2.56, 0.72, -0.02, 1.27, -2.47, -0.65, -0.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950905, 0, 04:32:30.905
22, -0.36, 2.60, 1.28, -0.27, 1.95, -2.39, -0.84, 0.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950909, 0, 04:32:30.909
23, -0.84, 2.09, 1.72, -0.42, 2.48, -1.97, -0.72, 1.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950913, 0, 04:32:30.913
24, -1.12, 1.40, 1.96, -0.34, 2.72, -1.20, -0.32, 1.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950917, 0, 04:32:30.917
25, -1.03, 0.53, 1.94, -0.02, 2.54, -0.13, -0.08, 1.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950921, 0, 04:32:30.921
26, -0.75, -0.26, 1.56, 0.55, 2.01, 0.91, 0.10, 1.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950925, 0, 04:32:30.925
27, -0.42, -1.01, 0.83, 1.22, 1.11, 1.71, 0.05, 0.69, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950929, 0, 04:32:30.929
28, -0.03, -1.31, -0.03, 1.93, 0.05, 2.39, -0.05, 0.39, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950933, 0, 04:32:30.933
29, 0.25, -1.31, -0.99, 2.38, -0.93, 2.55, -0.65, 0.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950937, 0, 04:32:30.937
30, 0.08, -1.08, -1.59, 2.58, -1.75, 2.46, -1.14, 0.39, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950941, 0, 04:32:30.941
31, -0.26, -0.62, -2.11, 2.40, -2.40, 2.09, -1.79, 0.76, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950945, 0, 04:32:30.945
32, -0.72, -0.11, -2.21, 1.80, -2.48, 1.48, -2.18, 1.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950949, 0, 04:32:30.949
33, -1.14, 0.28, -1.82, 1.08, -2.23, 0.91, -2.23, 1.69, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950953, 0, 04:32:30.953
34, -1.54, 0.52, -1.31, -0.11, -1.86, 0.47, -1.80, 1.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950957, 0, 04:32:30.957
35, -1.68, 0.41, -0.50, -0.96, -1.16, 0.33, -1.31, 1.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950961, 0, 04:32:30.961
36, -1.41, 0.12, 0.44, -1.68, -0.47, 0.42, -0.23, 1.70, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950965, 0, 04:32:30.965
37, -1.03, -0.35, 1.07, -1.95, -0.09, 0.65, 0.81, 1.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950969, 0, 04:32:30.969
38, -0.03, -0.71, 1.51, -1.87, -0.03, 0.91, 1.80, 0.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950973, 0, 04:32:30.973
39, 1.02, -0.76, 1.58, -1.39, 0.03, 1.12, 2.54, -0.72, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950977, 0, 04:32:30.977
40, 1.85, -0.79, 1.37, -0.82, -0.27, 1.03, 2.88, -1.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950981, 0, 04:32:30.981
41, 2.63, -0.43, 0.84, -0.12, -0.49, 0.74, 2.85, -2.09, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950985, 0, 04:32:30.985
42, 3.01, 0.34, 0.44, 0.45, -0.75, 0.21, 2.44, -2.30, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950989, 0, 04:32:30.989
43, 2.98, 1.10, 0.04, 0.76, -0.70, -0.58, 1.74, -2.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950993, 0, 04:32:30.993
44, 2.59, 1.91, -0.11, 0.87, -0.42, -1.47, 1.11, -1.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153950997, 0, 04:32:30.997
45, 1.96, 2.48, -0.07, 0.70, 0.17, -2.14, 0.51, -0.51, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951001, 0, 04:32:31.001
46, 1.14, 2.74, 0.32, 0.37, 0.89, -2.64, 0.05, 0.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951005, 0, 04:32:31.005
47, 0.23, 2.61, 0.66, 0.02, 1.68, -2.75, 0.02, 1.06, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951009, 0, 04:32:31.009
48, -0.28, 2.01, 1.13, -0.28, 2.28, -2.45, 0.10, 1.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951013, 0, 04:32:31.013
49, -0.71, 1.23, 1.22, -0.32, 2.72, -1.63, 0.32, 1.59, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951017, 0, 04:32:31.017
50, -0.68, 0.25, 1.21, -0.15, 2.68, -0.74, 0.59, 1.34, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951021, 0, 04:32:31.021
51, -0.59, -0.64, 0.77, 0.42, 2.17, 0.29, 0.69, 0.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951025, 0, 04:32:31.025
52, -0.30, -1.48, 0.06, 0.95, 1.54, 1.14, 0.66, 0.46, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951029, 0, 04:32:31.029
53, -0.06, -2.04, -0.77, 1.60, 0.54, 1.54, 0.32, 0.12, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951033, 0, 04:32:31.033
54, 0.15, -2.02, -1.70, 2.02, -0.40, 1.74, -0.31, -0.14, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951037, 0, 04:32:31.037
55, -0.12, -1.66, -2.52, 2.03, -1.16, 1.52, -1.09, -0.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951041, 0, 04:32:31.041
56, -0.60, -1.32, -2.94, 1.69, -1.66, 1.29, -1.76, 0.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951045, 0, 04:32:31.045
57, -1.08, -0.92, -2.71, 1.09, -1.73, 0.74, -2.22, 0.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951049, 0, 04:32:31.049
58, -1.74, -0.47, -2.28, 0.19, -1.54, 0.21, -2.38, 1.02, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951053, 0, 04:32:31.053
59, -2.22, -0.34, -1.49, -0.85, -0.97, -0.18, -2.21, 1.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951057, 0, 04:32:31.057
60, -2.35, -0.42, -0.63, -1.78, -0.39, -0.22, -1.64, 1.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951061, 0, 04:32:31.061
61, -2.23, -0.62, 0.26, -2.38, 0.21, -0.04, -0.67, 0.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951065, 0, 04:32:31.065
62, -1.67, -0.95, 1.09, -2.67, 0.59, 0.33, 0.18, 0.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951069, 0, 04:32:31.069
63, -0.84, -1.34, 1.61, -2.59, 0.76, 0.70, 1.10, -0.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951073, 0, 04:32:31.073
64, 0.18, -1.42, 1.73, -2.18, 0.61, 1.03, 1.74, -1.58, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951077, 0, 04:32:31.077
65, 1.17, -1.18, 1.72, -1.37, 0.23, 1.08, 2.07, -2.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951081, 0, 04:32:31.081
66, 1.85, -0.71, 1.42, -0.66, -0.16, 0.95, 2.10, -2.75, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951085, 0, 04:32:31.085
67, 2.43, 0.11, 0.95, 0.07, -0.43, 0.44, 1.69, -2.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951089, 0, 04:32:31.089
68, 2.40, 0.96, 0.63, 0.53, -0.55, -0.34, 1.00, -2.46, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951093, 0, 04:32:31.093
69, 2.05, 1.96, 0.46, 0.62, -0.38, -0.97, 0.34, -1.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951097, 0, 04:32:31.097
70, 1.50, 2.59, 0.73, 0.64, 0.01, -1.63, -0.26, -0.78, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951101, 0, 04:32:31.101
71, 0.77, 3.11, 0.99, 0.43, 0.67, -2.04, -0.67, 0.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951105, 0, 04:32:31.105
72, 0.04, 2.91, 1.41, 0.18, 1.50, -2.06, -0.57, 0.95, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951109, 0, 04:32:31.109
73, -0.38, 2.50, 1.82, 0.00, 1.91, -1.61, -0.43, 1.59, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951113, 0, 04:32:31.113
74, -0.71, 1.81, 1.96, -0.03, 2.30, -1.04, -0.13, 1.75, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951117, 0, 04:32:31.117
75, -0.60, 0.95, 1.88, 0.45, 2.11, 0.03, 0.19, 1.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951121, 0, 04:32:31.121
76, -0.33, -0.02, 1.35, 0.96, 1.59, 0.92, 0.47, 1.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951125, 0, 04:32:31.125
77, 0.08, -0.73, 0.71, 1.55, 0.70, 1.81, 0.48, 1.00, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951129, 0, 04:32:31.129
78, 0.43, -1.18, -0.30, 2.20, -0.22, 2.28, 0.27, 0.73, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951133, 0, 04:32:31.133
79, 0.52, -1.31, -1.22, 2.68, -1.12, 2.37, -0.19, 0.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951137, 0, 04:32:31.137
80, 0.51, -1.07, -2.10, 2.81, -1.93, 2.18, -0.83, 0.59, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951141, 0, 04:32:31.141
81, 0.13, -0.70, -2.60, 2.47, -2.47, 1.76, -1.47, 0.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951145, 0, 04:32:31.145
82, -0.49, -0.27, -2.75, 1.87, -2.62, 1.07, -1.70, 1.32, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951149, 0, 04:32:31.149
83, -1.07, 0.13, -2.35, 0.80, -2.32, 0.44, -1.87, 1.72, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951153, 0, 04:32:31.153
84, -1.44, 0.17, -1.78, -0.22, -1.75, -0.01, -1.57, 1.95, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951157, 0, 04:32:31.157
85, -1.66, 0.10, -0.93, -1.24, -0.95, -0.15, -0.96, 1.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951161, 0, 04:32:31.161
86, -1.52, -0.33, -0.06, -1.92, -0.27, -0.05, -0.11, 1.50, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951165, 0, 04:32:31.165
87, -1.03, -0.70, 0.63, -2.19, 0.14, -0.01, 0.96, 0.70, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951169, 0, 04:32:31.169
88, -0.23, -1.15, 0.96, -2.14, 0.36, 0.51, 1.87, -0.12, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951173, 0, 04:32:31.173
89, 0.73, -1.29, 1.11, -1.86, 0.42, 0.59, 2.57, -1.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951177, 0, 04:32:31.177
90, 1.53, -1.28, 0.96, -1.31, 0.10, 0.60, 2.87, -1.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951181, 0, 04:32:31.181
91, 2.22, -0.86, 0.53, -0.63, -0.12, 0.26, 2.74, -2.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951185, 0, 04:32:31.185
92, 2.57, -0.29, 0.12, -0.03, -0.28, -0.27, 2.27, -2.66, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951189, 0, 04:32:31.189
93, 2.57, 0.57, -0.18, 0.21, -0.32, -1.01, 1.61, -2.58, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153951193, 0, 04:32:31.193
